번호,시도명,대학교명,장학금유형구분명,장학금액
3290,서울특별시,경희대학교,교외-사설 및 기타,359063849
3291,경기도,서울장신대학교,교내-교직원장학금,4060000
3292,경기도,서울장신대학교,교내-근로장학금,35000000
3293,경기도,서울장신대학교,교내-기타장학금,115295000
3294,경기도,서울장신대학교,교내-저소득장학금,1671000
3295,경기도,서울장신대학교,교외-사설 및 기타,2500000
3296,광주광역시,광신대학교,교내-기타장학금,392311000
3297,광주광역시,광신대학교,교외-사설 및 기타,23874000
3298,경기도,수원가톨릭대학교,교내-기타장학금,499758000
3299,경기도,수원가톨릭대학교,교내-저소득장학금,16500000
3300,경기도,수원가톨릭대학교,교외-사설 및 기타,208783000
3301,서울특별시,광운대학교,교내-교직원장학금,65244300
3302,경상북도,한국폴리텍 특성화대학 로봇캠퍼스,교내-근로장학금,6000000
3303,경상북도,한국폴리텍 특성화대학 로봇캠퍼스,교내-성적우수장학금,26132000
3304,경상북도,한국폴리텍 특성화대학 로봇캠퍼스,교외-국가,202250000
3305,경상북도,한국폴리텍 특성화대학 로봇캠퍼스,교외-사설 및 기타,7100000
3306,전라남도,한국에너지공과대학교,교내-기타장학금,1681500000
3307,경기도,가톨릭대학교,교내-교직원장학금,28847000
3308,경기도,가톨릭대학교,교내-근로장학금,1209139339
3309,경기도,가톨릭대학교,교내-기타장학금,4176478870
3310,경기도,가톨릭대학교,교내-성적우수장학금,851150350
3311,경기도,가톨릭대학교,교내-저소득장학금,593056700
3312,경기도,가톨릭대학교,교외-국가,1282336760
3313,경기도,가톨릭대학교,교외-사설 및 기타,51199000
3314,대전광역시,목원대학교,교내-교직원장학금,8516000
3315,대전광역시,목원대학교,교내-근로장학금,50754000
3316,대전광역시,목원대학교,교내-기타장학금,856977000
3317,대전광역시,목원대학교,교내-저소득장학금,10100000
3318,대전광역시,목원대학교,교외-국가,31508400
3319,대전광역시,목원대학교,교외-사설 및 기타,4500000
3320,서울특별시,감리교신학대학교,교내-근로장학금,117804000
3321,서울특별시,감리교신학대학교,교내-기타장학금,105404500
3322,서울특별시,감리교신학대학교,교내-성적우수장학금,35981300
3323,서울특별시,감리교신학대학교,교내-저소득장학금,21960000
3324,서울특별시,감리교신학대학교,교외-사설 및 기타,111031550
3325,경기도,강남대학교,교내-근로장학금,16611000
3326,경기도,강남대학교,교내-기타장학금,534698000
3327,경기도,강남대학교,교외-사설 및 기타,8422000
3328,서울특별시,건국대학교,교내-교직원장학금,33503000
3329,서울특별시,건국대학교,교내-근로장학금,2419361200
3330,서울특별시,건국대학교,교내-기타장학금,517792300
3331,서울특별시,건국대학교,교내-성적우수장학금,3502245940
3332,서울특별시,건국대학교,교내-저소득장학금,100000000
3333,서울특별시,건국대학교,교외-국가,1902239900
3334,서울특별시,건국대학교,교외-사설 및 기타,639109000
3335,충청남도,건양대학교,교내-기타장학금,821457000
3336,충청남도,건양대학교,교내-성적우수장학금,784132300
3337,충청남도,건양대학교,교외-국가,83364000
3338,충청남도,건양대학교,교외-사설 및 기타,30941745
3339,경기도,경기대학교,교내-교직원장학금,45043000
3340,경기도,경기대학교,교내-기타장학금,1732159538
